Activity;Case ID;Duration;Event_Nr
Queued-Awaiting Assignment;1-606829317;64.99452309458997;2
Accepted-In Progress;1-606829317;3046624.998923711;3
Completed-Closed;1-606829317;1380465.0006155453;4
Accepted-In Progress;1-606971198;-0.0003591302142477232;1
Queued-Awaiting Assignment;1-606971198;342.0;2
Accepted-In Progress;1-606971198;23324.0;3
Accepted-In Progress;1-606971198;0.0;4
Accepted-Assigned;1-606971198;13.0;5
Accepted-In Progress;1-606971198;0.0;6
Completed-Closed;1-606971198;523.0;7
Accepted-In Progress;1-607158761;-0.0005276911683162329;1
Queued-Awaiting Assignment;1-607158761;0.0;2
Queued-Awaiting Assignment;1-607158761;224.0;3
Accepted-In Progress;1-607158761;313491.0;4
Completed-Closed;1-607158761;1206332.0;5
Accepted-In Progress;1-607520800;-1.7506543646654575e-05;1
Accepted-Wait;1-607520800;2083566.00603388;2
Completed-Closed;1-607520800;8740463.000318177;3
Accepted-In Progress;1-607840637;0.0002201460428389186;1
Completed-Closed;1-607840637;6305404.996536387;2
Accepted-Wait;1-607934151;0.00565267548433344;1
Completed-Closed;1-607934151;7934275.999766583;2
Accepted-In Progress;1-608010054;0.00011236006093360495;1
Queued-Awaiting Assignment;1-608010054;42.98747879346065;2
Accepted-In Progress;1-608010054;495914.999868369;3
Completed-Closed;1-608010054;15922710.000091737;4
Accepted-In Progress;1-608735919;0.0015792195424414598;1
Accepted-Wait;1-608735919;4270.989468264967;2
Accepted-In Progress;1-608735919;5019491.999981598;3
Completed-Closed;1-608735919;55.999251665373635;4
Accepted-In Progress;1-609011164;-0.0007816013262887342;1
Queued-Awaiting Assignment;1-609011164;1815.989861173349;2
Accepted-In Progress;1-609011164;2845072.000886644;3
Completed-Closed;1-609011164;1377173.9960276089;4
Accepted-In Progress;1-609700424;-0.0014863120255219336;1
Accepted-Assigned;1-609700424;912.9999375278348;2
Accepted-In Progress;1-609700424;5791518.999979032;3
Completed-Closed;1-609700424;3202263.999506579;4
Accepted-In Progress;1-611506787;0.0035399597342798596;1
Accepted-Wait;1-611506787;3392349.99828891;2
Completed-Closed;1-611506787;590547.9996683678;3
Accepted-In Progress;1-611582327;-2.4424182024386028e-05;1
Completed-Closed;1-611582327;10123063.999748316;2
Accepted-In Progress;1-611582394;-0.0007894884622417966;1
Completed-Closed;1-611582394;6481952.9997888245;2
Accepted-In Progress;1-611605221;0.00037200483322472993;1
Accepted-Wait;1-611605221;5378171.9769307785;2
Completed-Closed;1-611605221;522853.9989504449;3
Accepted-In Progress;1-611632212;-0.0025046360194662448;1
Accepted-In Progress;1-611632212;2858759.9997040057;2
Accepted-Wait;1-611632212;19.00738535839221;3
Completed-Closed;1-611632212;7249059.999603417;4
Accepted-In Progress;1-611637278;-0.005749056394020051;1
Completed-Closed;1-611637278;5188653.999748874;2
Accepted-In Progress;1-611651603;-0.0017306308431578722;1
Accepted-Wait;1-611651603;164.00298250910424;2
Accepted-In Progress;1-611651603;3263.0002615606986;3
Completed-Closed;1-611651603;7695269.999102878;4
Accepted-In Progress;1-612515539;-0.002495456680246449;1
Queued-Awaiting Assignment;1-612515539;119.99899257960206;2
Accepted-In Progress;1-612515539;127610.00001823978;3
Queued-Awaiting Assignment;1-612515539;191.0009820644466;4
Accepted-In Progress;1-612515539;5537448.000695053;5
Accepted-In Progress;1-612515539;0.0;6
Completed-Closed;1-612515539;148.0;7
Accepted-In Progress;1-613033122;-0.0002343066532855168;1
Accepted-Wait;1-613033122;628643.993502115;2
Accepted-In Progress;1-613033122;620806.0016896419;3
Completed-Closed;1-613033122;5619827.00163089;4
Accepted-In Progress;1-613412559;-0.004119646333386392;1
Completed-Closed;1-613412559;3983505.9991541845;2
Accepted-In Progress;1-613496066;-0.0003277537437535007;1
Queued-Awaiting Assignment;1-613496066;533.0083459652802;2
Accepted-In Progress;1-613496066;656540.0001906663;3
Accepted-Wait;1-613496066;280.0023001059082;4
Completed-Closed;1-613496066;9303409.000100669;5
Accepted-In Progress;1-613740745;-0.0004899197050403443;1
Completed-Closed;1-613740745;3726705.0006314544;2
Accepted-In Progress;1-614378697;-0.001653180386735738;1
Queued-Awaiting Assignment;1-614378697;367.9997615481309;2
Accepted-In Progress;1-614378697;6097302.999739394;3
Completed-Closed;1-614378697;3616726.998872918;4
Accepted-In Progress;1-614378787;0.003910648363228945;1
Queued-Awaiting Assignment;1-614378787;681.9972442866595;2
Accepted-In Progress;1-614378787;9794616.999321781;3
Completed-Closed;1-614378787;18.000091569159572;4
Accepted-In Progress;1-614451236;0.0007013577706178502;1
Completed-Closed;1-614451236;10219280.998011379;2
Accepted-In Progress;1-615224713;0.0010152102906556672;1
Completed-Closed;1-615224713;4400699.00077326;2
Accepted-In Progress;1-615905511;-0.0010739446205206326;1
Accepted-Wait;1-615905511;6506982.006914959;2
Completed-Closed;1-615905511;6742601.999857153;3
Accepted-In Progress;1-616014042;0.0007851820349019092;1
Completed-Closed;1-616014042;10805613.997393323;2
Accepted-In Progress;1-616409083;0.0005959822758758941;1
Completed-Closed;1-616409083;7152935.999870891;2
Accepted-In Progress;1-616409083;12514.99976604118;3
Completed-Closed;1-616409083;1089.0006775382165;4
Accepted-In Progress;1-616977258;-0.001193713750681931;1
Accepted-Assigned;1-616977258;3538675.992836511;2
Accepted-In Progress;1-616977258;9416090.99924785;3
Completed-Closed;1-616977258;58.001329381324844;4
Accepted-In Progress;1-616993936;0.000359029332137191;1
Queued-Awaiting Assignment;1-616993936;304.01447942332;2
Accepted-In Progress;1-616993936;112.99899513773278;3
Queued-Awaiting Assignment;1-616993936;92.00347654553681;4
Accepted-In Progress;1-616993936;14026.00006137027;5
Completed-Closed;1-616993936;5438798.999753728;6
Accepted-In Progress;1-617042441;0.0016967576182858428;1
Queued-Awaiting Assignment;1-617042441;507671.98751105776;2
Accepted-In Progress;1-617042441;79.00035938872647;3
Accepted-In Progress;1-617042441;3.0;4
Accepted-Assigned;1-617042441;34.0;5
Accepted-In Progress;1-617042441;0.0;6
Completed-Closed;1-617042441;5958.0;7
Accepted-In Progress;1-617049384;0.00043778579169007867;1
Completed-Closed;1-617049384;5079772.998438122;2
Accepted-In Progress;1-617084616;0.0010905483917712318;1
Accepted-Wait;1-617084616;836432.9996265532;2
Completed-Closed;1-617084616;5664730.000124069;3
Accepted-In Progress;1-617389027;0.00044662889884280793;1
Accepted-Wait;1-617389027;143727.99262738935;2
Completed-Closed;1-617389027;3110080.9995867955;3
Accepted-In Progress;1-617696569;-0.0007323914515534818;1
Completed-Closed;1-617696569;1729845.0000362964;2
Accepted-In Progress;1-617696569;2618512.000110488;3
Queued-Awaiting Assignment;1-617696569;87621.0;4
Accepted-In Progress;1-617696569;493.0;5
Completed-Closed;1-617696569;1812342.0;6
Accepted-In Progress;1-618041243;-0.00042382691898838233;1
Queued-Awaiting Assignment;1-618041243;14065.021406027485;2
Accepted-In Progress;1-618041243;1051863.0000358033;3
Accepted-Wait;1-618041243;7434.995430328821;4
Completed-Closed;1-618041243;3288357.000312285;5
Accepted-In Progress;1-618041343;0.0006267741065839895;1
Queued-Awaiting Assignment;1-618041343;11863.03564115247;2
Accepted-In Progress;1-618041343;965.0005293840468;3
Queued-Awaiting Assignment;1-618041343;46.00531777067309;4
Accepted-In Progress;1-618041343;3090909.000292505;5
Completed-Closed;1-618041343;45.99956089073205;6
Accepted-In Progress;1-618116069;0.00037231066078131345;1
Queued-Awaiting Assignment;1-618116069;1237.9946120166753;2
Accepted-In Progress;1-618116069;1060625.000096951;3
Accepted-Wait;1-618116069;5.9901097102327645;4
Completed-Closed;1-618116069;3289091.9998796405;5
Accepted-In Progress;1-618143224;-0.003526280652576623;1
Accepted-In Progress;1-618143224;0.0;2
Accepted-Assigned;1-618143224;8.0;3
Accepted-In Progress;1-618143224;0.0;4
Completed-Closed;1-618143224;5552461.0;5
Accepted-In Progress;1-618170625;0.0020907541447369037;1
Accepted-Assigned;1-618170625;429890.0013462046;2
Accepted-Wait;1-618170625;3649364.0020248936;3
Completed-Closed;1-618170625;3623534.9974265383;4
Accepted-In Progress;1-618171180;-0.00030478129647205807;1
Accepted-Wait;1-618171180;692.0019706910188;2
Completed-Closed;1-618171180;2947455.9996642875;3
Accepted-In Progress;1-618283927;-0.0019875790471536345;1
Accepted-In Progress;1-618283927;5871979.001681494;2
Completed-Closed;1-618283927;152.00057473774535;3
Accepted-In Progress;1-618589528;-0.00024310096811055998;1
Accepted-Assigned;1-618589528;114.00475832336103;2
Accepted-In Progress;1-618589528;432641.999722857;3
Accepted-In Progress;1-618589528;14071687.000018625;4
Completed-Closed;1-618589528;5.9999766978553595;5
Accepted-In Progress;1-618620384;9.616843683663753e-05;1
Completed-Closed;1-618620384;7269656.999379097;2
Accepted-In Progress;1-618883006;-3.7355355941755254e-05;1
Queued-Awaiting Assignment;1-618883006;36.99703287171444;2
Accepted-In Progress;1-618883006;11410.998918473095;3
Queued-Awaiting Assignment;1-618883006;11.995459342810674;4
Accepted-In Progress;1-618883006;2922107.9993974846;5
Completed-Closed;1-618883006;2.9996486404951064;6
Accepted-In Progress;1-619067777;6.578357171523425e-05;1
Queued-Awaiting Assignment;1-619067777;39.03320398610577;2
Accepted-In Progress;1-619067777;878691.9998561535;3
Accepted-Wait;1-619067777;6.001785936805522;4
Completed-Closed;1-619067777;350.0;5
Accepted-In Progress;1-619087129;1.6368102438052462e-05;1
Completed-Closed;1-619087129;2761258.996385416;2
Queued-Awaiting Assignment;1-619175501;141.0;1
Accepted-In Progress;1-619175501;0.0;2
Completed-Closed;1-619175501;49.0;3
Accepted-In Progress;1-619201265;-2.7954754987366218e-05;1
Accepted-Assigned;1-619201265;3886330.005075526;2
Accepted-In Progress;1-619201265;70013.9997485409;3
Completed-Closed;1-619201265;11.00006704236937;4
Accepted-In Progress;1-619232031;-0.00039209408663034076;1
Accepted-Wait;1-619232031;855816.0261805914;2
Completed-Closed;1-619232031;4411847.999245174;3
Accepted-In Progress;1-619254483;0.00027594740176917524;1
Completed-Closed;1-619254483;3349995.9986386183;2
Accepted-In Progress;1-619575181;-5.619929286754371e-06;1
Completed-Closed;1-619575181;1788924.9992953707;2
Accepted-In Progress;1-619575181;836914.999990786;3
Completed-Closed;1-619575181;697.9996507604042;4
Accepted-In Progress;1-619684455;-0.0018804053057375992;1
Completed-Closed;1-619684455;4244827.999875851;2
Accepted-In Progress;1-619719949;0.00023094945708514614;1
Queued-Awaiting Assignment;1-619719949;1612.0222762886701;2
Accepted-In Progress;1-619719949;3086007.0;3
Queued-Awaiting Assignment;1-619719949;695.0;4
Accepted-In Progress;1-619719949;8266.0;5
Completed-Closed;1-619719949;698.0;6
Accepted-In Progress;1-619767065;-0.0011824848347379321;1
Accepted-In Progress;1-619767065;2500851.000202114;2
Completed-Closed;1-619767065;3020154.0004588407;3
Accepted-In Progress;1-619857642;0.0006018283329292226;1
Accepted-In Progress;1-619857642;3866965.997070897;2
Completed-Closed;1-619857642;442.00006944408653;3
Accepted-In Progress;1-620015297;-0.0011813873126381596;1
Completed-Closed;1-620015297;5552461.000106881;2
Accepted-In Progress;1-620074564;0.0013261989449020212;1
Completed-Closed;1-620074564;12980791.000269732;2
Accepted-In Progress;1-620430705;-0.0005973711799604517;1
Completed-Closed;1-620430705;11667747.001541423;2
Accepted-In Progress;1-620432583;-0.00019945139291973794;1
Queued-Awaiting Assignment;1-620432583;30.97622166427495;2
Accepted-In Progress;1-620432583;465156.00007825403;3
Accepted-Wait;1-620432583;11.993527221416718;4
Completed-Closed;1-620432583;7874424.0;5
Accepted-In Progress;1-620572095;-0.0006180035647088246;1
Completed-Closed;1-620572095;10026748.999333452;2
Accepted-In Progress;1-620584677;0.0007544220854412921;1
Accepted-Assigned;1-620584677;595.9985741484263;2
Accepted-In Progress;1-620584677;3004743.9989318396;3
Completed-Closed;1-620584677;22.999882718686333;4
Accepted-In Progress;1-620656965;0.000962029535533691;1
Completed-Closed;1-620656965;2847203.001326737;2
Accepted-In Progress;1-620705595;-0.0010008051565784713;1
Completed-Closed;1-620705595;12863542.999970622;2
Accepted-In Progress;1-620857518;0.0015520982522012785;1
Completed-Closed;1-620857518;8500892.998400694;2
Accepted-In Progress;1-620925267;0.0019775896859750924;1
Accepted-Assigned;1-620925267;538.0003535370315;2
Accepted-In Progress;1-620925267;437840.00073421944;3
Accepted-In Progress;1-620925267;13477919.00016936;4
Completed-Closed;1-620925267;203.00122569018274;5
Accepted-In Progress;1-621023087;-5.064559995857962e-05;1
Completed-Closed;1-621023087;2238266.998727144;2
Accepted-In Progress;1-621039603;0.002108483948864241;1
Completed-Closed;1-621039603;2346217.0013008392;2
Accepted-In Progress;1-621322866;-0.000300900883668138;1
Completed-Closed;1-621322866;3390437.998305673;2
Accepted-In Progress;1-621369891;-0.0007005845219568073;1
Completed-Closed;1-621369891;2155395.0025077;2
Accepted-In Progress;1-621571462;0.0030170515662609376;1
Completed-Closed;1-621571462;3392889.99917926;2
Accepted-In Progress;1-622156083;-0.0007011566086968604;1
Accepted-In Progress;1-622156083;13336241.0;2
Accepted-Assigned;1-622156083;1698321.0;3
Accepted-In Progress;1-622156083;965.0;4
Completed-Closed;1-622156083;523497.0;5
Accepted-In Progress;1-622295317;0.004824824878833713;1
Accepted-Wait;1-622295317;6983326.044210619;2
Completed-Closed;1-622295317;1743811.9999744843;3
Accepted-In Progress;1-622618613;0.00026083078632057965;1
Queued-Awaiting Assignment;1-622618613;24.013558378378594;2
Accepted-In Progress;1-622618613;11013.001325060506;3
Accepted-Wait;1-622618613;8.004335073583322;4
Completed-Closed;1-622618613;3230831.0004686667;5
Accepted-In Progress;1-622630582;0.0010533287707958662;1
Accepted-Wait;1-622630582;590169.9781197967;2
Completed-Closed;1-622630582;13399792.99968303;3
Accepted-In Progress;1-622652886;0.0005546402128428937;1
Completed-Closed;1-622652886;12037726.000743032;2
Accepted-In Progress;1-622783644;0.0018280619573849979;1
Accepted-Wait;1-622783644;1134784.9929102408;2
Accepted-In Progress;1-622783644;12425349.000083875;3
Completed-Closed;1-622783644;36.9999444859556;4
Accepted-In Progress;1-622806196;0.000583105473191028;1
Accepted-Wait;1-622806196;4564.986820201452;2
Accepted-In Progress;1-622806196;12372106.00023215;3
Completed-Closed;1-622806196;145.99976684597885;4
Accepted-In Progress;1-622847448;0.0008390982204913635;1
Accepted-Assigned;1-622847448;7857996.999442957;2
Accepted-In Progress;1-622847448;3546462.0000336315;3
Completed-Closed;1-622847448;71.0000190628254;4
Accepted-In Progress;1-622856843;-0.002133351791763399;1
Completed-Closed;1-622856843;3621678.000306379;2
Accepted-In Progress;1-622874191;-0.0010442854214532885;1
Accepted-In Progress;1-622874191;524173.9994735997;2
Completed-Closed;1-622874191;3615809.9997160966;3
Accepted-In Progress;1-622884303;0.0014954890970359175;1
Accepted-Wait;1-622884303;694051.0025765753;2
Completed-Closed;1-622884303;8365021.9990072185;3
Accepted-In Progress;1-622940906;0.00023976730119792107;1
Accepted-In Progress;1-622940906;2664940.999566573;2
Completed-Closed;1-622940906;349325.0000761636;3
Accepted-In Progress;1-623152702;-6.527162645083342e-05;1
Completed-Closed;1-623152702;11031477.000227813;2
Accepted-In Progress;1-623336818;0.00037572234501858894;1
Completed-Closed;1-623336818;5863926.998233648;2
Accepted-In Progress;1-623354971;-0.0020413861727854297;1
Accepted-Assigned;1-623354971;361.0071525409713;2
Accepted-In Progress;1-623354971;10801516.999978395;3
Completed-Closed;1-623354971;2.9988350946614295;4
Accepted-In Progress;1-623520821;0.0008702469567619666;1
Accepted-Wait;1-623520821;18.020392265717895;2
Accepted-In Progress;1-623520821;93000.00070535715;3
Accepted-In Progress;1-623520821;0.0;4
Completed-Closed;1-623520821;74.0;5
Accepted-Wait;1-623521280;0.008775332152062543;1
Accepted-In Progress;1-623521280;4664241.000358139;2
Completed-Closed;1-623521280;27289558.0;3
Accepted-In Progress;1-623626713;7.614646880665375e-05;1
Accepted-In Progress;1-623626713;12126212.0;2
Accepted-Wait;1-623626713;48.0;3
Completed-Closed;1-623626713;15447771.0;4
Accepted-In Progress;1-623792185;-0.0015769268620772555;1
Queued-Awaiting Assignment;1-623792185;2361.003731549114;2
Accepted-In Progress;1-623792185;148656.00009160672;3
Queued-Awaiting Assignment;1-623792185;1038905.99897232;4
Accepted-In Progress;1-623792185;430307.99990599573;5
Accepted-In Progress;1-623792185;32750128.0;6
Completed-Closed;1-623792185;12357009.0;7
Accepted-In Progress;1-623859845;-0.0006156133112744654;1
Completed-Closed;1-623859845;7064805.998964904;2
Accepted-In Progress;1-624009613;-0.00012808113143870445;1
Completed-Closed;1-624009613;4072831.999736422;2
Accepted-In Progress;1-624219528;0.00303076312392065;1
Completed-Closed;1-624219528;8901688.000864515;2
Queued-Awaiting Assignment;1-624305845;0.006239530328060728;1
Accepted-In Progress;1-624305845;1894446.0002223111;2
Completed-Closed;1-624305845;292.99988948707585;3
Accepted-In Progress;1-624450715;-0.0017539929861296354;1
Accepted-Wait;1-624450715;9.014563523835479;2
Completed-Closed;1-624450715;9153852.001023697;3
Accepted-In Progress;1-624711258;9.89118897171702e-05;1
Queued-Awaiting Assignment;1-624711258;245.01648121304592;2
Accepted-In Progress;1-624711258;156.99990723124387;3
Completed-Closed;1-624711258;7529984.999845295;4
Accepted-In Progress;1-624745314;0.00029099173446761996;1
Completed-Closed;1-624745314;4681454.998417186;2
Accepted-In Progress;1-624845426;0.00024264086562511352;1
Queued-Awaiting Assignment;1-624845426;25.997511706334528;2
Accepted-In Progress;1-624845426;2415537.0004998655;3
Completed-Closed;1-624845426;2813.0001447624595;4
Accepted-In Progress;1-625322174;-0.00046279935994762613;1
Queued-Awaiting Assignment;1-625322174;68.00289340794684;2
Accepted-In Progress;1-625322174;441182.99966095;3
Accepted-Wait;1-625322174;7.995115311340746;4
Completed-Closed;1-625322174;10022543.99896866;5
Accepted-In Progress;1-625459293;0.0005050544586269204;1
Queued-Awaiting Assignment;1-625459293;49.981602739787576;2
Accepted-In Progress;1-625459293;1508064.000559497;3
Accepted-Wait;1-625459293;1013.0064541098636;4
Completed-Closed;1-625459293;1217296.0010258204;5
Accepted-In Progress;1-625628532;1.369821301365664e-05;1
Completed-Closed;1-625628532;10628027.999912733;2
Accepted-In Progress;1-625634702;-0.0005190696340937908;1
Accepted-Wait;1-625634702;1435.0061900314856;2
Completed-Closed;1-625634702;2580016.0058411323;3
Accepted-In Progress;1-625634824;-0.00026389551488256984;1
Accepted-Wait;1-625634824;965.9998508283353;2
Completed-Closed;1-625634824;2761845.999689965;3
Accepted-In Progress;1-625634936;0.0005629454395121723;1
Accepted-Wait;1-625634936;585.0022574919112;2
Completed-Closed;1-625634936;9662815.999221426;3
Accepted-In Progress;1-625646775;-0.0002603565498189666;1
Completed-Closed;1-625646775;3804963.999751858;2
Accepted-In Progress;1-626102521;0.0036631894982281743;1
Completed-Closed;1-626102521;7863234.9998765215;2
Accepted-In Progress;1-626212681;-0.0014873549056845306;1
Accepted-Wait;1-626212681;1362241.0386499492;2
Accepted-In Progress;1-626212681;4057550.9989439617;3
Completed-Closed;1-626212681;195.99986119541765;4
Accepted-In Progress;1-626462354;-0.0010923713366826821;1
Accepted-Wait;1-626462354;3807865.998220263;2
Completed-Closed;1-626462354;6481136.000032959;3
Accepted-In Progress;1-626510640;-0.0008893652989893064;1
Accepted-Wait;1-626510640;1456.9810469881716;2
Accepted-In Progress;1-626510640;15333.000104975003;3
Accepted-In Progress;1-626510640;96836.0;4
Completed-Closed;1-626510640;507463.0;5
Accepted-In Progress;1-626515794;-0.006435707073976794;1
Accepted-Assigned;1-626515794;1158.9968688838774;2
Accepted-Assigned;1-626515794;263197.0018247089;3
Accepted-In Progress;1-626515794;1204723.0005870813;4
Completed-Closed;1-626515794;70.9998524931344;5
Accepted-In Progress;1-626760391;0.0011360468384561501;1
Accepted-In Progress;1-626760391;1997395.0001082763;2
Completed-Closed;1-626760391;36.99974541598156;3
Accepted-In Progress;1-626834451;-0.0007472943607946312;1
Accepted-Assigned;1-626834451;85.00230493514212;2
Completed-Closed;1-626834451;3699397.9987192727;3
Accepted-In Progress;1-627336700;0.002341780449219307;1
Accepted-Assigned;1-627336700;22.99997602890742;2
Accepted-In Progress;1-627336700;3469124.0000421284;3
Completed-Closed;1-627336700;1.0011979833121776;4
Accepted-In Progress;1-627337013;-3.735997266091011e-05;1
Accepted-In Progress;1-627337013;3121134.9991692007;2
Completed-Closed;1-627337013;3029071.9983748137;3
Accepted-In Progress;1-627532005;0.0007451160360077081;1
Accepted-Assigned;1-627532005;29.00309861072614;2
Accepted-Wait;1-627532005;1642720.9993164663;3
Completed-Closed;1-627532005;9067549.000447903;4
Accepted-In Progress;1-627557462;-0.00094479060764716;1
Accepted-In Progress;1-627557462;45.999321928214144;2
Completed-Closed;1-627557462;3624810.9989592503;3
Accepted-In Progress;1-627630611;0.0024382134642372635;1
Queued-Awaiting Assignment;1-627630611;181.00053693431028;2
Accepted-In Progress;1-627630611;150616.00093929298;3
Completed-Closed;1-627630611;1570407.9974018787;4
Accepted-In Progress;1-627878397;-0.00035038864040038727;1
Accepted-In Progress;1-627878397;13747007.000432037;2
Completed-Closed;1-627878397;43.99949807076792;3
Accepted-In Progress;1-627936524;0.00012941363715892346;1
Completed-Closed;1-627936524;10631823.002312636;2
Accepted-In Progress;1-627980711;-0.002493659841779756;1
Completed-Closed;1-627980711;3561232.9998879414;2
Accepted-In Progress;1-628078553;0.00013749870095794826;1
Completed-Closed;1-628078553;10294971.997378651;2
Accepted-In Progress;1-628105478;0.00044362395075007245;1
Accepted-Assigned;1-628105478;3621416.0031890376;2
Accepted-In Progress;1-628105478;7353845.99917764;3
Completed-Closed;1-628105478;154.00000709753866;4
Accepted-In Progress;1-628222366;0.00011430265169239038;1
Completed-Closed;1-628222366;2310819.001434431;2
Accepted-In Progress;1-628255780;0.00012971037958701883;1
Completed-Closed;1-628255780;2310720.001215901;2
Accepted-In Progress;1-628669941;-0.00014562269478351244;1
Completed-Closed;1-628669941;859033.9999854673;2
Accepted-In Progress;1-628704675;-0.0026877006833063446;1
Queued-Awaiting Assignment;1-628704675;93.99557708893433;2
Accepted-In Progress;1-628704675;1042057.0002997807;3
Queued-Awaiting Assignment;1-628704675;65.99829567341634;4
Accepted-In Progress;1-628704675;7435679.999941306;5
Completed-Closed;1-628704675;984.0019347568673;6
Accepted-In Progress;1-629618537;0.0006835685646156725;1
Accepted-Assigned;1-629618537;35.00081604269547;2
Accepted-In Progress;1-629618537;3727551.0001880974;3
Completed-Closed;1-629618537;442.99989423294164;4
Accepted-In Progress;1-629629428;-0.003868739243384024;1
Accepted-Assigned;1-629629428;4834754.997479377;2
Accepted-In Progress;1-629629428;8062550.999808033;3
Completed-Closed;1-629629428;77.99611596483105;4
Accepted-In Progress;1-629642635;0.001435026079758127;1
Queued-Awaiting Assignment;1-629642635;395.0;2
Accepted-In Progress;1-629642635;0.0;3
Accepted-Wait;1-629642635;3205280.0;4
Completed-Closed;1-629642635;133.0;5
Accepted-In Progress;1-629991273;4.5739971098448396e-05;1
Accepted-In Progress;1-629991273;3052284.9999364354;2
Completed-Closed;1-629991273;33.99879449005093;3
Accepted-In Progress;1-630156753;0.004081405780922165;1
Queued-Awaiting Assignment;1-630156753;341.9745085211425;2
Accepted-In Progress;1-630156753;4404394.000368719;3
Completed-Closed;1-630156753;508.99969408132586;4
Accepted-In Progress;1-630493188;-0.0012974873063479183;1
Completed-Closed;1-630493188;630163.0000805596;2
Accepted-In Progress;1-631001113;-0.0009873148128769031;1
Completed-Closed;1-631001113;326945.00356838;2
Accepted-In Progress;1-631509503;0.0014473502450767647;1
Completed-Closed;1-631509503;2844571.9993724464;2
Accepted-In Progress;1-632486751;0.0007671672337498232;1
Accepted-Assigned;1-632486751;1896668.0050039;2
Accepted-In Progress;1-632486751;56.99959449725443;3
Completed-Closed;1-632486751;82.00077580560809;4
Accepted-In Progress;1-633036453;0.0013661801053594781;1
Queued-Awaiting Assignment;1-633036453;762.0005914148636;2
Accepted-In Progress;1-633036453;62.999950215470356;3
Completed-Closed;1-633036453;4920831.997594504;4
Accepted-In Progress;1-633092732;0.0005802744526845147;1
Accepted-In Progress;1-633092732;1356147.0012311218;2
Completed-Closed;1-633092732;244.00036024012135;3
Accepted-In Progress;1-633184307;9.978537073102465e-05;1
Completed-Closed;1-633184307;6108747.998528242;2
Accepted-In Progress;1-634447637;-0.00036898296316225846;1
Accepted-Wait;1-634447637;155.01517236071032;2
Accepted-In Progress;1-634447637;2226189.9997305386;3
Completed-Closed;1-634447637;21.998679587688642;4
Accepted-In Progress;1-634479154;-0.00031578314305028666;1
Completed-Closed;1-634479154;5351900.000660276;2
Accepted-In Progress;1-634487640;-0.00010224625546036385;1
Completed-Closed;1-634487640;1824101.0010541207;2
Accepted-In Progress;1-634506651;-0.0008007386107318226;1
Completed-Closed;1-634506651;1037.0006971598207;2
Accepted-In Progress;1-634533656;-2.8800575171630774e-05;1
Completed-Closed;1-634533656;432517.99932528223;2
Accepted-In Progress;1-635351501;0.0027904103367202516;1
Completed-Closed;1-635351501;11214905.000890147;2
Accepted-In Progress;1-635382525;0.0007542601284598155;1
Completed-Closed;1-635382525;434872.999672532;2
Accepted-In Progress;1-635404161;-0.0018460751755420305;1
Accepted-Wait;1-635404161;12.994090868850996;2
Completed-Closed;1-635404161;1624793.0002366167;3
Accepted-In Progress;1-636501102;-0.002427488113053199;1
Completed-Closed;1-636501102;2010059.9992371919;2
Accepted-In Progress;1-636789520;-0.00012018956073402212;1
Completed-Closed;1-636789520;3632492.0022300216;2
Accepted-In Progress;1-636849620;0.0018432514217557262;1
Accepted-Assigned;1-636849620;160.01258030971167;2
Accepted-In Progress;1-636849620;3371055.999917584;3
Accepted-Wait;1-636849620;3472072.9955439297;4
Completed-Closed;1-636849620;179338.99779686503;5
Accepted-In Progress;1-636867758;0.0012083037782129114;1
Completed-Closed;1-636867758;7013241.999964319;2
Accepted-In Progress;1-637035141;-0.00032879570052954756;1
Completed-Closed;1-637035141;8048693.000676213;2
Accepted-In Progress;1-637059802;-0.0009433616776381792;1
Completed-Closed;1-637059802;44.99717500131528;2
Accepted-In Progress;1-637142120;-0.0007008567661828423;1
Completed-Closed;1-637142120;284.99996652476693;2
Accepted-In Progress;1-637222863;0.0012716914169436373;1
Queued-Awaiting Assignment;1-637222863;208.0;2
Queued-Awaiting Assignment;1-637222863;316.0;3
Accepted-In Progress;1-637222863;2653099.0;4
Completed-Closed;1-637222863;44088794.0;5
Accepted-In Progress;1-637283508;-0.0005794134972596609;1
Queued-Awaiting Assignment;1-637283508;42.99358635417821;2
Accepted-In Progress;1-637283508;70642.00069634696;3
Completed-Closed;1-637283508;362.00268991986025;4
Queued-Awaiting Assignment;1-637307494;0.00044236198818193667;1
Accepted-In Progress;1-637307494;602879.9988698639;2
Completed-Closed;1-637307494;2156019.9910603315;3
Accepted-In Progress;1-637327254;-0.003358618207649539;1
Completed-Closed;1-637327254;5593213.001852546;2
Accepted-In Progress;1-637516103;-2.3452275367975196e-05;1
Queued-Awaiting Assignment;1-637516103;297.9985741095785;2
Accepted-In Progress;1-637516103;14667.001615145553;3
Completed-Closed;1-637516103;349.99893070510353;4
Accepted-In Progress;1-637580967;0.0025956203377996675;1
Accepted-Wait;1-637580967;414.9781537917039;2
Completed-Closed;1-637580967;677263.999900335;3
Accepted-In Progress;1-637591141;0.001964207769208769;1
Completed-Closed;1-637591141;4332384.998148956;2
Accepted-In Progress;1-637685994;-0.00035148068917431944;1
Completed-Closed;1-637685994;5965811.000243463;2
Accepted-In Progress;1-637685994;618341.0002762536;3
Completed-Closed;1-637685994;4665305.000006004;4
Accepted-In Progress;1-637713545;0.0002299506594185074;1
Queued-Awaiting Assignment;1-637713545;313.99927002859164;2
